player_id,fpl_full_name,fpl_team,understat_id,understat_name,understat_score,needs_review_understat,review_reason_understat,fbref_id,fbref_name,fbref_score,needs_review_fbref,review_reason_fbref,needs_review
320,Issa Diop,Fulham,3203,Issa Diop,100.0,False,,Issa Diop,Issa Diop,100.0,False,,False
321,Jorge Cuenca Barreno,Fulham,8489,Jorge Cuenca,90.0,False,,Jorge Cuenca,Jorge Cuenca,90.0,False,,False
322,Kenny Tete,Fulham,5973,Kenny Tete,100.0,False,,Kenny Tete,Kenny Tete,100.0,False,,False
323,Samuel Amissah,Fulham,7208,Samuel Chukwueze,57.0,True,low name-match confidence,Samuel Chukwueze,Samuel Chukwueze,57.0,True,low name-match confidence,True
324,Alex Iwobi,Fulham,500,Alex Iwobi,100.0,False,,Alex Iwobi,Alex Iwobi,100.0,False,,False
325,Emile Smith Rowe,Fulham,7230,Emile Smith-Rowe,96.7741935483871,False,,Emile Smith Rowe,Emile Smith Rowe,100.0,False,,False
327,Andreas Hoelgebaum Pereira,Fulham,8285,Sander Berge,52.94117647058824,True,low name-match confidence,Sander Berge,Sander Berge,52.94117647058824,True,low name-match confidence,True
328,Ryan Sessegnon,Fulham,6837,Ryan Sessegnon,100.0,False,,Ryan Sessegnon,Ryan Sessegnon,100.0,False,,False
329,Harry Wilson,Fulham,5596,Harry Wilson,100.0,False,,Harry Wilson,Harry Wilson,100.0,False,,False
330,Sander Berge,Fulham,8285,Sander Berge,100.0,False,,Sander Berge,Sander Berge,100.0,False,,False
331,Tom Cairney,Fulham,6835,Tom Cairney,100.0,False,,Tom Cairney,Tom Cairney,100.0,False,,False
332,Saša Lukić,Fulham,1537,Sasa Lukic,100.0,False,,Saša Lukić,Saša Lukić,100.0,False,,False
333,Martial Godo,Fulham,3203,Issa Diop,47.61904761904761,True,low name-match confidence,Issa Diop,Issa Diop,47.61904761904761,True,low name-match confidence,True
334,Luke Harris,Fulham,910,Harrison Reed,63.333333333333336,True,low name-match confidence,Harrison Reed,Harrison Reed,63.333333333333336,True,low name-match confidence,True
335,Josh King,Fulham,12410,Joshua King,90.0,False,,Joshua King,Joshua King,90.0,False,,False
336,Harrison Reed,Fulham,910,Harrison Reed,100.0,False,,Harrison Reed,Harrison Reed,100.0,False,,False
337,Raúl Jiménez Rodríguez,Fulham,4105,Raúl Jiménez,90.0,False,,Raúl Jiménez,Raúl Jiménez,90.0,False,,False
338,Rodrigo Muniz Carvalho,Fulham,10717,Rodrigo Muniz,90.0,False,,Rodrigo Muniz,Rodrigo Muniz,90.0,False,,False
424,Oscar Bobb,Fulham,11903,Oscar Bobb,100.0,False,,Oscar Bobb,Oscar Bobb,100.0,False,,False
664,Benjamin Lecomte,Fulham,5973,Kenny Tete,53.84615384615385,True,low name-match confidence,Bernd Leno,Bernd Leno,53.84615384615385,True,low name-match confidence,True
727,Samuel Chukwueze,Fulham,7208,Samuel Chukwueze,100.0,False,,Samuel Chukwueze,Samuel Chukwueze,100.0,False,,False
731,Kevin Santos Lopes de Macedo,Fulham,14030,Kevin,90.0,False,,Kevin,Kevin,90.0,False,,False
737,Jonah Kusi-Asare,Fulham,13262,Jonah Kusi-Asare,100.0,False,,Jonah Kusi-Asare,Jonah Kusi-Asare,100.0,False,,False
770,Seth Ridgeon,Fulham,8285,Sander Berge,50.0,True,low name-match confidence,Sander Berge,Sander Berge,50.0,True,low name-match confidence,True
786,Alfie McNally,Fulham,11728,Calvin Bassey,46.15384615384615,True,low name-match confidence,Calvin Bassey,Calvin Bassey,46.15384615384615,True,low name-match confidence,True
168,Facundo Buonanotte,Leeds,11362,Facundo Buonanotte,100.0,False,,Facundo Buonanotte,Facundo Buonanotte,100.0,False,,False
339,Illan Meslier,Leeds,5595,Daniel James,48.0,True,low name-match confidence,Daniel James,Daniel James,48.0,True,low name-match confidence,True
340,Alex Cairns,Leeds,10751,Brenden Aaronson,56.25,True,low name-match confidence,Brenden Aaronson,Brenden Aaronson,56.25,True,low name-match confidence,True
341,Karl Darlow,Leeds,780,Karl Darlow,100.0,False,,Karl Darlow,Karl Darlow,100.0,False,,False
342,Jayden Bogle,Leeds,9205,Jayden Bogle,100.0,False,,Jayden Bogle,Jayden Bogle,100.0,False,,False
343,Pascal Struijk,Leeds,8717,Pascal Struijk,100.0,False,,Pascal Struijk,Pascal Struijk,100.0,False,,False
344,Jaka Bijol,Leeds,6807,Jaka Bijol,100.0,False,,Jaka Bijol,Jaka Bijol,100.0,False,,False
345,Sebastiaan Bornauw,Leeds,7791,Sebastiaan Bornauw,100.0,False,,Sebastiaan Bornauw,Sebastiaan Bornauw,100.0,False,,False
346,Sam Byram,Leeds,902,Sam Byram,100.0,False,,Sam Byram,Sam Byram,100.0,False,,False
347,Gabriel Gudmundsson,Leeds,9944,Gabriel Gudmundsson,100.0,False,,Gabriel Gudmundsson,Gabriel Gudmundsson,100.0,False,,False
348,Joe Rodon,Leeds,6377,Joe Rodon,100.0,False,,Joe Rodon,Joe Rodon,100.0,False,,False
349,Isaac Schmidt,Leeds,9910,Anton Stach,41.666666666666664,True,low name-match confidence,Anton Stach,Anton Stach,41.666666666666664,True,low name-match confidence,True
350,Brenden Aaronson,Leeds,10751,Brenden Aaronson,100.0,False,,Brenden Aaronson,Brenden Aaronson,100.0,False,,False
351,Wilfried Gnonto,Leeds,11155,Wilfried Gnonto,100.0,False,,Wilfried Gnonto,Wilfried Gnonto,100.0,False,,False
352,Jack Harrison,Leeds,8720,Jack Harrison,100.0,False,,Jack Harrison,Jack Harrison,100.0,False,,False
353,Daniel James,Leeds,5595,Daniel James,100.0,False,,Daniel James,Daniel James,100.0,False,,False
354,Ethan Ampadu,Leeds,6369,Ethan Ampadu,100.0,False,,Ethan Ampadu,Ethan Ampadu,100.0,False,,False
355,Sam Greenwood,Leeds,902,Sam Byram,63.33333333333332,True,low name-match confidence,Sam Byram,Sam Byram,63.33333333333332,True,low name-match confidence,True
356,Ilia Gruev,Leeds,8000,Ilia Gruev,100.0,False,,Ilia Gruev,Ilia Gruev,100.0,False,,False
357,Largie Ramazani,Leeds,8000,Ilia Gruev,45.0,True,low name-match confidence,Ilia Gruev,Ilia Gruev,45.0,True,low name-match confidence,True
358,Tanaka Ao,Leeds,13834,Ao Tanaka,95.0,False,,Ao Tanaka,Ao Tanaka,95.0,False,,False
359,Charlie Crew,Leeds,5555,Dominic Calvert-Lewin,54.4090909090909,True,low name-match confidence,Dominic Calvert-Lewin,Dominic Calvert-Lewin,54.4090909090909,True,low name-match confidence,True
360,Joe Gelhardt,Leeds,6377,Joe Rodon,66.66666666666667,True,low name-match confidence,Joe Rodon,Joe Rodon,66.66666666666667,True,low name-match confidence,True
361,Darko Gyabi,Leeds,780,Karl Darlow,51.81818181818182,True,low name-match confidence,Karl Darlow,Karl Darlow,51.81818181818182,True,low name-match confidence,True
362,Joël Piroe,Leeds,13835,Joël Piroe,100.0,False,,Joël Piroe,Joël Piroe,100.0,False,,False
363,Patrick Bamford,Leeds,11966,Noah Okafor,46.15384615384615,True,low name-match confidence,Noah Okafor,Noah Okafor,46.15384615384615,True,low name-match confidence,True
364,Mateo Joseph Fernández-Regatillo,Leeds,6377,Joe Rodon,85.5,False,,Joe Rodon,Joe Rodon,85.5,False,,False
365,Lukas Nmecha,Leeds,6544,Lukas Nmecha,100.0,False,,Lukas Nmecha,Lukas Nmecha,100.0,False,,False
493,Sean Longstaff,Leeds,7078,Sean Longstaff,100.0,False,,Sean Longstaff,Sean Longstaff,100.0,False,,False
660,Anton Stach,Leeds,9910,Anton Stach,100.0,False,,Anton Stach,Anton Stach,100.0,False,,False
665,Lucas Estella Perri,Leeds,12369,Lucas Perri,85.5,False,,Lucas Perri,Lucas Perri,85.5,False,,False
691,Dominic Calvert-Lewin,Leeds,5555,Dominic Calvert-Lewin,100.0,False,,Dominic Calvert-Lewin,Dominic Calvert-Lewin,100.0,False,,False
698,Noah Okafor,Leeds,11966,Noah Okafor,100.0,False,,Noah Okafor,Noah Okafor,100.0,False,,False
706,James Justin,Leeds,7753,James Justin,100.0,False,,James Justin,James Justin,100.0,False,,False
741,Harry Gray,Leeds,780,Karl Darlow,45.45454545454546,True,low name-match confidence,Karl Darlow,Karl Darlow,45.45454545454546,True,low name-match confidence,True
787,Sam Chambers,Leeds,902,Sam Byram,66.66666666666667,True,low name-match confidence,Sam Byram,Sam Byram,66.66666666666667,True,low name-match confidence,True
837,Jayden Lienou,Leeds,9205,Jayden Bogle,72.0,True,low name-match confidence,Jayden Bogle,Jayden Bogle,72.0,True,low name-match confidence,True
838,Rhys Chadwick,Leeds,6544,Lukas Nmecha,40.0,True,low name-match confidence,Lukas Nmecha,Lukas Nmecha,40.0,True,low name-match confidence,True
839,Alfie Cresswell,Leeds,8000,Ilia Gruev,47.36842105263159,True,low name-match confidence,Ilia Gruev,Ilia Gruev,47.36842105263159,True,low name-match confidence,True
366,Alisson Becker,Liverpool,1257,Alisson,90.0,False,,Alisson,Alisson,90.0,False,,False
367,Giorgi Mamardashvili,Liverpool,9693,Giorgi Mamardashvili,100.0,False,,Giorgi Mamardashvili,Giorgi Mamardashvili,100.0,False,,False
368,Ármin Pécsi,Liverpool,9788,Dominik Szoboszlai,45.0,True,low name-match confidence,Alisson,Alisson,45.0,True,low name-match confidence,True
369,Freddie Woodman,Liverpool,852,Freddie Woodman,100.0,False,,Freddie Woodman,Freddie Woodman,100.0,False,,False
370,Jeremie Frimpong,Liverpool,9328,Jeremie Frimpong,100.0,False,,Jeremie Frimpong,Jeremie Frimpong,100.0,False,,False
371,Milos Kerkez,Liverpool,11709,Milos Kerkez,100.0,False,,Milos Kerkez,Milos Kerkez,100.0,False,,False
372,Andrew Robertson,Liverpool,1688,Andrew Robertson,100.0,False,,Andy Robertson,Andy Robertson,100.0,False,,False
373,Virgil van Dijk,Liverpool,833,Virgil van Dijk,100.0,False,,Virgil van Dijk,Virgil van Dijk,100.0,False,,False
374,Ibrahima Konaté,Liverpool,6326,Ibrahima Konaté,100.0,False,,Ibrahima Konaté,Ibrahima Konaté,100.0,False,,False
375,Conor Bradley,Liverpool,10120,Conor Bradley,100.0,False,,Conor Bradley,Conor Bradley,100.0,False,,False
376,Joe Gomez,Liverpool,987,Joseph Gomez,100.0,False,,Joe Gomez,Joe Gomez,100.0,False,,False
377,Konstantinos Tsimikas,Liverpool,1257,Alisson,40.0,True,low name-match confidence,Alisson,Alisson,40.0,True,low name-match confidence,True
378,Amara Nallo,Liverpool,8808,Wataru Endo,54.54545454545454,True,low name-match confidence,Wataru Endo,Wataru Endo,54.54545454545454,True,low name-match confidence,True
379,Rhys Williams,Liverpool,1257,Alisson,45.0,True,low name-match confidence,Alisson,Alisson,45.0,True,low name-match confidence,True
380,Calvin Ramsay,Liverpool,1257,Alisson,55.38461538461539,True,low name-match confidence,Alisson,Alisson,55.38461538461539,True,low name-match confidence,True
381,Mohamed Salah,Liverpool,1250,Mohamed Salah,100.0,False,,Mohamed Salah,Mohamed Salah,100.0,False,,False
382,Florian Wirtz,Liverpool,8397,Florian Wirtz,100.0,False,,Florian Wirtz,Florian Wirtz,100.0,False,,False
383,Luis Díaz Marulanda,Liverpool,1257,Alisson,49.090909090909086,True,low name-match confidence,Alisson,Alisson,49.090909090909086,True,low name-match confidence,True
384,Cody Gakpo,Liverpool,11296,Cody Gakpo,100.0,False,,Cody Gakpo,Cody Gakpo,100.0,False,,False
385,Federico Chiesa,Liverpool,1433,Federico Chiesa,100.0,False,,Federico Chiesa,Federico Chiesa,100.0,False,,False
386,Alexis Mac Allister,Liverpool,8379,Alexis Mac Allister,100.0,False,,Alexis Mac Allister,Alexis Mac Allister,100.0,False,,False
387,Dominik Szoboszlai,Liverpool,9788,Dominik Szoboszlai,100.0,False,,Dominik Szoboszlai,Dominik Szoboszlai,100.0,False,,False
388,Curtis Jones,Liverpool,6665,Curtis Jones,100.0,False,,Curtis Jones,Curtis Jones,100.0,False,,False
390,Ryan Gravenberch,Liverpool,10697,Ryan Gravenberch,100.0,False,,Ryan Gravenberch,Ryan Gravenberch,100.0,False,,False
392,Endo Wataru,Liverpool,8808,Wataru Endo,95.0,False,,Wataru Endo,Wataru Endo,95.0,False,,False
393,Stefan Bajčetić Maquieira,Liverpool,1433,Federico Chiesa,43.44827586206897,True,low name-match confidence,Federico Chiesa,Federico Chiesa,43.44827586206897,True,low name-match confidence,True
394,James McConnell,Liverpool,8379,Alexis Mac Allister,47.05882352941176,True,low name-match confidence,Alexis Mac Allister,Alexis Mac Allister,47.05882352941176,True,low name-match confidence,True
395,Tyler Morton,Liverpool,1688,Andrew Robertson,50.0,True,low name-match confidence,Andy Robertson,Andy Robertson,50.0,True,low name-match confidence,True
396,Trey Nyoni,Liverpool,12203,Treymaurice Nyoni,85.5,False,,Trey Nyoni,Trey Nyoni,100.0,False,,False
397,Darwin Núñez Ribeiro,Liverpool,1688,Andrew Robertson,50.0,True,low name-match confidence,Andy Robertson,Andy Robertson,50.0,True,low name-match confidence,True
398,Jayden Danns,Liverpool,852,Freddie Woodman,44.44444444444444,True,low name-match confidence,Freddie Woodman,Freddie Woodman,44.44444444444444,True,low name-match confidence,True
499,Alexander Isak,Liverpool,5232,Alexander Isak,100.0,False,,Alexander Isak,Alexander Isak,100.0,False,,False
661,Hugo Ekitiké,Liverpool,8995,Hugo Ekitike,100.0,False,,Hugo Ekitike,Hugo Ekitike,100.0,False,,False
686,Rio Ngumoha,Liverpool,13692,Rio Ngumoha,100.0,False,,Rio Ngumoha,Rio Ngumoha,100.0,False,,False
692,Giovanni Leoni,Liverpool,833,Virgil van Dijk,48.275862068965516,True,low name-match confidence,Virgil van Dijk,Virgil van Dijk,48.275862068965516,True,low name-match confidence,True
746,Kieran Morrison,Liverpool,1257,Alisson,65.45454545454547,True,low name-match confidence,Alisson,Alisson,65.45454545454547,True,low name-match confidence,True
760,Wellity Lucky,Liverpool,7546,Harvey Elliott,42.22222222222222,True,low name-match confidence,Harvey Elliott,Harvey Elliott,42.22222222222222,True,low name-match confidence,True
830,Will Wright,Liverpool,8397,Florian Wirtz,51.85185185185186,True,low name-match confidence,Florian Wirtz,Florian Wirtz,51.85185185185186,True,low name-match confidence,True
832,Talla Ndiaye,Liverpool,5232,Alexander Isak,53.84615384615385,True,low name-match confidence,Alexander Isak,Alexander Isak,53.84615384615385,True,low name-match confidence,True
82,Antoine Semenyo,Man City,11363,Antoine Semenyo,100.0,False,,Antoine Semenyo,Antoine Semenyo,100.0,False,,False
182,James Trafford,Man City,9077,James Trafford,100.0,False,,James Trafford,James Trafford,100.0,False,,False
260,Marc Guéhi,Man City,7603,Marc Guehi,100.0,False,,Marc Guéhi,Marc Guéhi,100.0,False,,False
399,Ederson Santana de Moraes,Man City,579,Nathan Aké,59.85,True,low name-match confidence,Nathan Aké,Nathan Aké,59.85,True,low name-match confidence,True
401,Marcus Bettinelli,Man City,7603,Marc Guehi,60.00000000000001,True,low name-match confidence,Marc Guéhi,Marc Guéhi,60.00000000000001,True,low name-match confidence,True
402,Rayan Aït-Nouri,Man City,6674,Rayan Ait Nouri,96.55172413793103,False,,Rayan Aït-Nouri,Rayan Aït-Nouri,100.0,False,,False
403,Joško Gvardiol,Man City,9790,Josko Gvardiol,100.0,False,,Joško Gvardiol,Joško Gvardiol,100.0,False,,False
404,Manuel Akanji,Man City,2254,Mateo Kovacic,53.84615384615385,True,low name-match confidence,Mateo Kovačić,Mateo Kovačić,53.84615384615385,True,low name-match confidence,True
405,Nathan Aké,Man City,579,Nathan Aké,100.0,False,,Nathan Aké,Nathan Aké,100.0,False,,False
406,Abdukodir Khusanov,Man City,11763,Abduqodir Khusanov,94.44444444444444,False,,Abdukodir Khusanov,Abdukodir Khusanov,100.0,False,,False
407,Matheus Nunes,Man City,11000,Matheus Nunes,100.0,False,,Matheus Nunes,Matheus Nunes,100.0,False,,False
408,Rúben dos Santos Gato Alves Dias,Man City,8961,Rúben Dias,85.5,False,,Rúben Dias,Rúben Dias,85.5,False,,False
409,John Stones,Man City,586,John Stones,100.0,False,,John Stones,John Stones,100.0,False,,False
410,Rico Lewis,Man City,10847,Rico Lewis,100.0,False,,Rico Lewis,Rico Lewis,100.0,False,,False
411,Nico O'Reilly,Man City,11592,Nico O&#039;Reilly,88.88888888888889,False,,Nico O'Reilly,Nico O'Reilly,100.0,False,,False
412,Vitor de Oliveira Nunes dos Reis,Man City,11000,Matheus Nunes,85.5,False,,Matheus Nunes,Matheus Nunes,85.5,False,,False
413,Omar Marmoush,Man City,8393,Omar Marmoush,100.0,False,,Omar Marmoush,Omar Marmoush,100.0,False,,False
414,Phil Foden,Man City,6055,Phil Foden,100.0,False,,Phil Foden,Phil Foden,100.0,False,,False
415,Sávio Moreira de Oliveira,Man City,11735,Sávio,90.0,False,,Sávio,Sávio,90.0,False,,False
416,Bernardo Mota Veiga de Carvalho e Silva,Man City,3635,Bernardo Silva,85.5,False,,Bernardo Silva,Bernardo Silva,85.5,False,,False
417,Rayan Cherki,Man City,8094,Mathis Cherki,100.0,False,,Rayan Cherki,Rayan Cherki,100.0,False,,False
418,Jérémy Doku,Man City,8981,Jéremy Doku,100.0,False,,Jeremy Doku,Jeremy Doku,100.0,False,,False
420,İlkay Gündoğan,Man City,3635,Bernardo Silva,47.5,True,low name-match confidence,Bernardo Silva,Bernardo Silva,47.5,True,low name-match confidence,True
421,Rodrigo 'Rodri' Hernandez Cascante,Man City,2496,Rodri,90.0,False,,Rodri,Rodri,90.0,False,,False
422,Mateo Kovačić,Man City,2254,Mateo Kovacic,100.0,False,,Mateo Kovačić,Mateo Kovačić,100.0,False,,False
423,Nico González Iglesias,Man City,9802,Nico González,90.0,False,,Nico O'Reilly,Nico O'Reilly,85.5,False,,False
425,Claudio Echeverri,Man City,2496,Rodri,67.5,True,low name-match confidence,Rodri,Rodri,67.5,True,low name-match confidence,True
427,Tijjani Reijnders,Man City,11965,Tijjani Reijnders,100.0,False,,Tijjani Reijnders,Tijjani Reijnders,100.0,False,,False
428,Sverre Nypan,Man City,11735,Sávio,51.42857142857142,True,low name-match confidence,Sávio,Sávio,51.42857142857142,True,low name-match confidence,True
429,Kalvin Phillips,Man City,11735,Sávio,54.0,True,low name-match confidence,Sávio,Sávio,54.0,True,low name-match confidence,True
430,Erling Haaland,Man City,8260,Erling Haaland,100.0,False,,Erling Haaland,Erling Haaland,100.0,False,,False
736,Gianluigi Donnarumma,Man City,1116,Gianluigi Donnarumma,100.0,False,,Gianluigi Donnarumma,Gianluigi Donnarumma,100.0,False,,False
739,Divine Mukasa,Man City,14055,Divine Mukasa,100.0,False,,Divine Mukasa,Divine Mukasa,100.0,False,,False
740,Stephen Mfuni,Man City,11363,Antoine Semenyo,47.5,True,low name-match confidence,Antoine Semenyo,Antoine Semenyo,47.5,True,low name-match confidence,True
742,Ryan McAidoo,Man City,6674,Rayan Ait Nouri,59.25925925925925,True,low name-match confidence,Rayan Aït-Nouri,Rayan Aït-Nouri,61.53846153846154,True,low name-match confidence,True
763,Charlie Gray,Man City,9077,James Trafford,46.15384615384615,True,low name-match confidence,Rayan Cherki,Rayan Cherki,55.416666666666664,True,low name-match confidence,True
764,Reigan Heskey,Man City,2496,Rodri,45.0,True,low name-match confidence,Rayan Cherki,Rayan Cherki,56.00000000000001,True,low name-match confidence,True
794,Max Alleyne,Man City,13298,Max Alleyne,100.0,False,,Max Alleyne,Max Alleyne,100.0,False,,False
119,Bryan Mbeumo,Man Utd,6552,Bryan Mbeumo,100.0,False,,Bryan Mbeumo,Bryan Mbeumo,100.0,False,,False
431,Altay Bayındır,Man Utd,12054,Altay Bayindir,92.3076923076923,False,,Altay Bayındır,Altay Bayındır,100.0,False,,False
432,André Onana,Man Utd,13080,Ayden Heaven,52.17391304347826,True,low name-match confidence,Ayden Heaven,Ayden Heaven,52.17391304347826,True,low name-match confidence,True
433,Elyh Harrison,Man Utd,13467,Tyler Fredricson,55.172413793103445,True,low name-match confidence,Tyler Fredricson,Tyler Fredricson,55.172413793103445,True,low name-match confidence,True
434,Tom Heaton,Man Utd,14266,Bendito Mantato,54.0,True,low name-match confidence,Bendito Mantato,Bendito Mantato,54.0,True,low name-match confidence,True
435,Dermot Mee,Man Utd,13080,Ayden Heaven,45.45454545454546,True,low name-match confidence,Ayden Heaven,Ayden Heaven,45.45454545454546,True,low name-match confidence,True
436,Matthijs de Ligt,Man Utd,7902,Matthijs de Ligt,100.0,False,,Matthijs de Ligt,Matthijs de Ligt,100.0,False,,False
437,Lisandro Martínez,Man Utd,10802,Lisandro Martínez,100.0,False,,Lisandro Martínez,Lisandro Martínez,100.0,False,,False
438,Noussair Mazraoui,Man Utd,10696,Noussair Mazraoui,100.0,False,,Noussair Mazraoui,Noussair Mazraoui,100.0,False,,False
439,Diego León Blanco,Man Utd,7281,Diogo Dalot,63.0,True,low name-match confidence,Diogo Dalot,Diogo Dalot,63.0,True,low name-match confidence,True
440,Diogo Dalot Teixeira,Man Utd,7281,Diogo Dalot,90.0,False,,Diogo Dalot,Diogo Dalot,90.0,False,,False
441,Patrick Dorgu,Man Utd,11944,Patrick Dorgu,100.0,False,,Patrick Dorgu,Patrick Dorgu,100.0,False,,False
442,Harry Maguire,Man Utd,1687,Harry Maguire,100.0,False,,Harry Maguire,Harry Maguire,100.0,False,,False
443,Luke Shaw,Man Utd,1006,Luke Shaw,100.0,False,,Luke Shaw,Luke Shaw,100.0,False,,False
444,Leny Yoro,Man Utd,10564,Leny Yoro,100.0,False,,Leny Yoro,Leny Yoro,100.0,False,,False
445,Harry Amass,Man Utd,1687,Harry Maguire,69.23076923076923,True,low name-match confidence,Harry Maguire,Harry Maguire,69.23076923076923,True,low name-match confidence,True
446,Tyler Fredricson,Man Utd,13467,Tyler Fredricson,100.0,False,,Tyler Fredricson,Tyler Fredricson,100.0,False,,False
447,Ayden Heaven,Man Utd,13080,Ayden Heaven,100.0,False,,Ayden Heaven,Ayden Heaven,100.0,False,,False
448,Tyrell Malacia,Man Utd,10803,Tyrell Malacia,100.0,False,,Tyrell Malacia,Tyrell Malacia,100.0,False,,False
449,Bruno Borges Fernandes,Man Utd,1228,Bruno Fernandes,95.0,False,,Bruno Fernandes,Bruno Fernandes,95.0,False,,False
450,Matheus Santos Carneiro da Cunha,Man Utd,7080,Matheus Cunha,85.5,False,,Matheus Cunha,Matheus Cunha,85.5,False,,False
451,Marcus Rashford,Man Utd,7080,Matheus Cunha,42.85714285714286,True,low name-match confidence,Manuel Ugarte,Manuel Ugarte,42.85714285714286,True,low name-match confidence,True
452,Amad Diallo,Man Utd,8127,Amad Diallo Traore,90.0,False,,Amad Diallo,Amad Diallo,100.0,False,,False
454,Antony dos Santos,Man Utd,7768,Mason Mount,50.0,True,low name-match confidence,Mason Mount,Mason Mount,50.0,True,low name-match confidence,True
455,Mason Mount,Man Utd,7768,Mason Mount,100.0,False,,Mason Mount,Mason Mount,100.0,False,,False
457,Carlos Henrique Casimiro,Man Utd,2248,Casemiro,100.0,False,,Casemiro,Casemiro,100.0,False,,False
458,Kobbie Mainoo,Man Utd,11174,Kobbie Mainoo,100.0,False,,Kobbie Mainoo,Kobbie Mainoo,100.0,False,,False
459,Manuel Ugarte Ribeiro,Man Utd,11766,Manuel Ugarte,90.0,False,,Manuel Ugarte,Manuel Ugarte,90.0,False,,False
460,Toby Collyer,Man Utd,14272,Tyler Fletcher,46.15384615384615,True,low name-match confidence,Tyler Fletcher,Tyler Fletcher,46.15384615384615,True,low name-match confidence,True
461,Jayce Fitzgerald,Man Utd,14272,Tyler Fletcher,46.666666666666664,True,low name-match confidence,Tyler Fletcher,Tyler Fletcher,46.666666666666664,True,low name-match confidence,True
462,Jack Fletcher,Man Utd,13150,Jack Fletcher,100.0,False,,Jack Fletcher,Jack Fletcher,100.0,False,,False
463,Sékou Koné,Man Utd,7768,Mason Mount,47.61904761904761,True,low name-match confidence,Mason Mount,Mason Mount,47.61904761904761,True,low name-match confidence,True
464,Jack Moorhouse,Man Utd,13150,Jack Fletcher,51.85185185185186,True,low name-match confidence,Jack Fletcher,Jack Fletcher,51.85185185185186,True,low name-match confidence,True
465,Rasmus Højlund,Man Utd,7080,Matheus Cunha,46.15384615384615,True,low name-match confidence,Matheus Cunha,Matheus Cunha,46.15384615384615,True,low name-match confidence,True
466,Joshua Zirkzee,Man Utd,8044,Joshua Zirkzee,100.0,False,,Joshua Zirkzee,Joshua Zirkzee,100.0,False,,False
467,Chido Obi,Man Utd,7281,Diogo Dalot,40.0,True,low name-match confidence,Diogo Dalot,Diogo Dalot,40.0,True,low name-match confidence,True
468,Ethan Wheatley,Man Utd,13080,Ayden Heaven,53.84615384615385,True,low name-match confidence,Ayden Heaven,Ayden Heaven,53.84615384615385,True,low name-match confidence,True
681,Benjamin Sesko,Man Utd,11974,Benjamin Sesko,100.0,False,,Benjamin Šeško,Benjamin Šeško,100.0,False,,False
733,Senne Lammens,Man Utd,14056,Senne Lammens,100.0,False,,Senne Lammens,Senne Lammens,100.0,False,,False
755,Shea Lacey,Man Utd,14198,Shea Lacey,100.0,False,,Shea Lacey,Shea Lacey,100.0,False,,False
769,Bendito Mantato,Man Utd,14266,Bendito Mantato,100.0,False,,Bendito Mantato,Bendito Mantato,100.0,False,,False
771,Tyler Fletcher,Man Utd,14272,Tyler Fletcher,100.0,False,,Tyler Fletcher,Tyler Fletcher,100.0,False,,False
788,Godwill Kukonki,Man Utd,7281,Diogo Dalot,38.46153846153846,True,low name-match confidence,Amad Diallo,Amad Diallo,38.46153846153846,True,low name-match confidence,True
827,Jim Thwaites,Man Utd,7902,Matthijs de Ligt,40.714285714285715,True,low name-match confidence,Matthijs de Ligt,Matthijs de Ligt,40.714285714285715,True,low name-match confidence,True
52,Jacob Ramsey,Newcastle,8941,Jacob Ramsey,100.0,False,,Jacob Ramsey,Jacob Ramsey,100.0,False,,False
135,Yoane Wissa,Newcastle,5786,Yoane Wissa,100.0,False,,Yoane Wissa,Yoane Wissa,100.0,False,,False
469,Nick Pope,Newcastle,5552,Nick Pope,100.0,False,,Nick Pope,Nick Pope,100.0,False,,False
471,Mark Gillespie,Newcastle,766,Jamaal Lascelles,46.666666666666664,True,low name-match confidence,Jamaal Lascelles,Jamaal Lascelles,46.666666666666664,True,low name-match confidence,True
472,Odysseas Vlachodimos,Newcastle,13532,Sean Neave,45.0,True,low name-match confidence,Sean Neave,Sean Neave,45.0,True,low name-match confidence,True
473,Lewis Hall,Newcastle,10216,Lewis Hall,100.0,False,,Lewis Hall,Lewis Hall,100.0,False,,False
474,Fabian Schär,Newcastle,76,Fabian Schär,100.0,False,,Fabian Schär,Fabian Schär,100.0,False,,False
475,Sven Botman,Newcastle,8635,Sven Botman,100.0,False,,Sven Botman,Sven Botman,100.0,False,,False
476,Dan Burn,Newcastle,7382,Dan Burn,100.0,False,,Dan Burn,Dan Burn,100.0,False,,False
477,Tino Livramento,Newcastle,9512,Valentino Livramento,85.71428571428572,False,,Tino Livramento,Tino Livramento,100.0,False,,False
478,Kieran Trippier,Newcastle,652,Kieran Trippier,100.0,False,,Kieran Trippier,Kieran Trippier,100.0,False,,False
479,Emil Krafth,Newcastle,1545,Emil Krafth,100.0,False,,Emil Krafth,Emil Krafth,100.0,False,,False
480,Jamaal Lascelles,Newcastle,766,Jamaal Lascelles,100.0,False,,Jamaal Lascelles,Jamaal Lascelles,100.0,False,,False
481,Alex Murphy,Newcastle,12199,Alex Murphy,100.0,False,,Alex Murphy,Alex Murphy,100.0,False,,False
482,Harrison Ashby,Newcastle,5603,Aaron Ramsdale,50.0,True,low name-match confidence,Aaron Ramsdale,Aaron Ramsdale,50.0,True,low name-match confidence,True
